Date,kbo_games,kbo_cancelled,kbo_any_game,kbo_seoul_games,kbo_first_start,kbo_main_start,kbo_games_19,kbo_games_21,kbo_overlap_19,kbo_overlap_21,kbo_is_postseason,sched__kbo_games,sched__kbo_any_game,sched__kbo_seoul_games,sched__kbo_first_start,sched__kbo_main_start,sched__kbo_games_19,sched__kbo_games_21,sched__kbo_overlap_19,sched__kbo_overlap_21,sched__kbo_is_postseason
2023-06-20,5.0,0.0,1.0,1.0,18.5,18.5,5.0,5.0,1.0,0.75,0.0,5,1,1,18.5,18.5,5,5,1.0,0.75,0
2023-06-21,5.0,0.0,1.0,1.0,18.5,18.5,5.0,5.0,1.0,0.75,0.0,5,1,1,18.5,18.5,5,5,1.0,0.75,0
2023-06-22,5.0,0.0,1.0,1.0,18.5,18.5,5.0,5.0,1.0,0.75,0.0,5,1,1,18.5,18.5,5,5,1.0,0.75,0
2023-06-23,5.0,0.0,1.0,2.0,18.5,18.5,5.0,5.0,1.0,0.75,0.0,5,1,2,18.5,18.5,5,5,1.0,0.75,0
2023-06-24,5.0,0.0,1.0,2.0,17.0,17.0,5.0,0.0,1.0,0.0,0.0,5,1,2,17.0,17.0,5,0,1.0,0.0,0
2023-06-25,3.0,2.0,1.0,2.0,14.0,17.0,2.0,0.0,1.0,0.0,0.0,5,1,2,14.0,17.0,4,0,1.0,0.0,0
2023-06-27,5.0,0.0,1.0,1.0,18.5,18.5,5.0,5.0,1.0,0.75,0.0,5,1,1,18.5,18.5,5,5,1.0,0.75,0
2023-06-28,5.0,0.0,1.0,1.0,18.5,18.5,5.0,5.0,1.0,0.75,0.0,5,1,1,18.5,18.5,5,5,1.0,0.75,0
2023-06-29,0.0,5.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,5,1,1,18.5,18.5,5,5,1.0,0.75,0
2023-06-30,5.0,0.0,1.0,2.0,18.5,18.5,5.0,5.0,1.0,0.75,0.0,5,1,2,18.5,18.5,5,5,1.0,0.75,0
2023-07-01,5.0,0.0,1.0,2.0,18.0,18.0,5.0,5.0,1.0,0.25,0.0,5,1,2,18.0,18.0,5,5,1.0,0.25,0
2023-07-02,5.0,0.0,1.0,2.0,14.0,17.0,4.0,0.0,1.0,0.0,0.0,5,1,2,14.0,17.0,4,0,1.0,0.0,0
2023-07-04,2.0,3.0,1.0,1.0,18.5,18.5,2.0,2.0,1.0,0.75,0.0,5,1,2,18.5,18.5,5,5,1.0,0.75,0
2023-07-05,5.0,0.0,1.0,2.0,18.5,18.5,5.0,5.0,1.0,0.75,0.0,5,1,2,18.5,18.5,5,5,1.0,0.75,0
2023-07-06,5.0,0.0,1.0,2.0,18.5,18.5,5.0,5.0,1.0,0.75,0.0,5,1,2,18.5,18.5,5,5,1.0,0.75,0
2023-07-07,2.0,3.0,1.0,1.0,18.5,18.5,2.0,2.0,1.0,0.75,0.0,5,1,1,18.5,18.5,5,5,1.0,0.75,0
2023-07-08,5.0,0.0,1.0,1.0,18.0,18.0,5.0,5.0,1.0,0.25,0.0,5,1,1,18.0,18.0,5,5,1.0,0.25,0
2023-07-09,5.0,0.0,1.0,1.0,17.0,17.0,5.0,0.0,1.0,0.0,0.0,5,1,1,17.0,17.0,5,0,1.0,0.0,0
2023-07-11,1.0,4.0,1.0,1.0,18.5,18.5,1.0,1.0,1.0,0.75,0.0,5,1,2,18.5,18.5,5,5,1.0,0.75,0
2023-07-12,5.0,0.0,1.0,2.0,18.5,18.5,5.0,5.0,1.0,0.75,0.0,5,1,2,18.5,18.5,5,5,1.0,0.75,0
2023-07-13,3.0,2.0,1.0,1.0,18.5,18.5,3.0,3.0,1.0,0.75,0.0,5,1,2,18.5,18.5,5,5,1.0,0.75,0
2023-07-15,1.0,0.0,1.0,0.0,18.0,18.0,1.0,1.0,1.0,0.25,0.0,1,1,0,18.0,18.0,1,1,1.0,0.25,0
2023-07-21,5.0,0.0,1.0,1.0,18.5,18.5,5.0,5.0,1.0,0.75,0.0,5,1,1,18.5,18.5,5,5,1.0,0.75,0
2023-07-22,3.0,2.0,1.0,0.0,18.0,18.0,3.0,3.0,1.0,0.25,0.0,5,1,1,18.0,18.0,5,5,1.0,0.25,0
2023-07-23,2.0,3.0,1.0,0.0,17.0,17.0,2.0,0.0,1.0,0.0,0.0,5,1,1,17.0,17.0,5,0,1.0,0.0,0
2023-07-25,5.0,0.0,1.0,2.0,18.5,18.5,5.0,5.0,1.0,0.75,0.0,5,1,2,18.5,18.5,5,5,1.0,0.75,0
2023-07-26,5.0,0.0,1.0,2.0,18.5,18.5,5.0,5.0,1.0,0.75,0.0,5,1,2,18.5,18.5,5,5,1.0,0.75,0
2023-07-27,5.0,0.0,1.0,2.0,18.5,18.5,5.0,5.0,1.0,0.75,0.0,5,1,2,18.5,18.5,5,5,1.0,0.75,0
2023-07-28,5.0,0.0,1.0,2.0,18.5,18.5,5.0,5.0,1.0,0.75,0.0,5,1,2,18.5,18.5,5,5,1.0,0.75,0
2023-07-29,5.0,0.0,1.0,2.0,18.0,18.0,5.0,5.0,1.0,0.25,0.0,5,1,2,18.0,18.0,5,5,1.0,0.25,0
2023-07-30,5.0,0.0,1.0,2.0,14.0,17.0,4.0,0.0,1.0,0.0,0.0,5,1,2,14.0,17.0,4,0,1.0,0.0,0
2023-08-01,5.0,0.0,1.0,1.0,18.5,18.5,5.0,5.0,1.0,0.75,0.0,5,1,1,18.5,18.5,5,5,1.0,0.75,0
2023-08-02,5.0,0.0,1.0,1.0,18.5,18.5,5.0,5.0,1.0,0.75,0.0,5,1,1,18.5,18.5,5,5,1.0,0.75,0
2023-08-03,5.0,0.0,1.0,1.0,18.5,18.5,5.0,5.0,1.0,0.75,0.0,5,1,1,18.5,18.5,5,5,1.0,0.75,0
2023-08-04,5.0,0.0,1.0,1.0,18.5,18.5,5.0,5.0,1.0,0.75,0.0,5,1,1,18.5,18.5,5,5,1.0,0.75,0
2023-08-05,5.0,0.0,1.0,1.0,18.0,18.0,5.0,5.0,1.0,0.25,0.0,5,1,1,18.0,18.0,5,5,1.0,0.25,0
2023-08-06,5.0,0.0,1.0,1.0,17.0,17.0,5.0,0.0,1.0,0.0,0.0,5,1,1,17.0,17.0,5,0,1.0,0.0,0
2023-08-08,4.0,1.0,1.0,2.0,18.5,18.5,4.0,4.0,1.0,0.75,0.0,5,1,2,18.5,18.5,5,5,1.0,0.75,0
2023-08-09,5.0,0.0,1.0,2.0,18.5,18.5,5.0,5.0,1.0,0.75,0.0,5,1,2,18.5,18.5,5,5,1.0,0.75,0
2023-08-10,1.0,4.0,1.0,1.0,18.5,18.5,1.0,1.0,1.0,0.75,0.0,5,1,2,18.5,18.5,5,5,1.0,0.75,0
2023-08-11,5.0,0.0,1.0,1.0,18.5,18.5,5.0,5.0,1.0,0.75,0.0,5,1,1,18.5,18.5,5,5,1.0,0.75,0
2023-08-12,5.0,0.0,1.0,1.0,18.0,18.0,5.0,5.0,1.0,0.25,0.0,5,1,1,18.0,18.0,5,5,1.0,0.25,0
2023-08-13,5.0,0.0,1.0,1.0,17.0,17.0,5.0,0.0,1.0,0.0,0.0,5,1,1,17.0,17.0,5,0,1.0,0.0,0
2023-08-15,5.0,0.0,1.0,1.0,17.0,17.0,5.0,0.0,1.0,0.0,0.0,5,1,1,17.0,17.0,5,0,1.0,0.0,0
2023-08-16,5.0,0.0,1.0,1.0,18.5,18.5,5.0,5.0,1.0,0.75,0.0,5,1,1,18.5,18.5,5,5,1.0,0.75,0
2023-08-17,5.0,0.0,1.0,1.0,18.5,18.5,5.0,5.0,1.0,0.75,0.0,5,1,1,18.5,18.5,5,5,1.0,0.75,0
2023-08-18,4.0,1.0,1.0,1.0,18.5,18.5,4.0,4.0,1.0,0.75,0.0,5,1,2,18.5,18.5,5,5,1.0,0.75,0
2023-08-19,5.0,0.0,1.0,2.0,14.0,18.0,4.0,4.0,1.0,0.25,0.0,5,1,2,14.0,18.0,4,4,1.0,0.25,0
2023-08-20,5.0,0.0,1.0,2.0,14.0,17.0,4.0,0.0,1.0,0.0,0.0,5,1,2,14.0,17.0,4,0,1.0,0.0,0
2023-08-22,3.0,2.0,1.0,1.0,18.5,18.5,3.0,3.0,1.0,0.75,0.0,5,1,2,18.5,18.5,5,5,1.0,0.75,0
2023-08-23,1.0,4.0,1.0,1.0,18.5,18.5,1.0,1.0,1.0,0.75,0.0,5,1,2,18.5,18.5,5,5,1.0,0.75,0
2023-08-24,4.0,1.0,1.0,2.0,18.5,18.5,4.0,4.0,1.0,0.75,0.0,5,1,2,18.5,18.5,5,5,1.0,0.75,0
2023-08-25,5.0,0.0,1.0,1.0,18.5,18.5,5.0,5.0,1.0,0.75,0.0,5,1,1,18.5,18.5,5,5,1.0,0.75,0
2023-08-26,5.0,0.0,1.0,1.0,18.0,18.0,5.0,5.0,1.0,0.25,0.0,5,1,1,18.0,18.0,5,5,1.0,0.25,0
2023-08-27,5.0,0.0,1.0,1.0,17.0,17.0,5.0,0.0,1.0,0.0,0.0,5,1,1,17.0,17.0,5,0,1.0,0.0,0
2023-08-29,0.0,5.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,5,1,1,18.5,18.5,5,5,1.0,0.75,0
2023-08-30,1.0,4.0,1.0,0.0,18.5,18.5,1.0,1.0,1.0,0.75,0.0,5,1,1,18.5,18.5,5,5,1.0,0.75,0
2023-08-31,5.0,0.0,1.0,1.0,18.5,18.5,5.0,5.0,1.0,0.75,0.0,5,1,1,18.5,18.5,5,5,1.0,0.75,0
2023-09-01,4.0,1.0,1.0,2.0,18.5,18.5,4.0,4.0,1.0,0.75,0.0,5,1,2,18.5,18.5,5,5,1.0,0.75,0
2023-09-02,4.0,1.0,1.0,2.0,14.0,17.0,3.0,0.0,1.0,0.0,0.0,5,1,2,14.0,17.0,4,0,1.0,0.0,0
2023-09-03,5.0,0.0,1.0,2.0,14.0,14.0,0.0,0.0,0.0,0.0,0.0,5,1,2,14.0,14.0,0,0,0.0,0.0,0
2023-09-04,1.0,0.0,1.0,0.0,18.5,18.5,1.0,1.0,1.0,0.75,0.0,1,1,0,18.5,18.5,1,1,1.0,0.75,0
2023-09-05,4.0,1.0,1.0,0.0,18.5,18.5,4.0,4.0,1.0,0.75,0.0,5,1,1,18.5,18.5,5,5,1.0,0.75,0
2023-09-06,5.0,0.0,1.0,1.0,18.5,18.5,5.0,5.0,1.0,0.75,0.0,5,1,1,18.5,18.5,5,5,1.0,0.75,0
2023-09-07,5.0,0.0,1.0,1.0,18.5,18.5,5.0,5.0,1.0,0.75,0.0,5,1,1,18.5,18.5,5,5,1.0,0.75,0
2023-09-08,5.0,0.0,1.0,2.0,18.5,18.5,5.0,5.0,1.0,0.75,0.0,5,1,2,18.5,18.5,5,5,1.0,0.75,0
2023-09-09,9.0,0.0,1.0,4.0,14.0,14.0,5.0,2.0,1.0,0.283333333333335,0.0,9,1,4,14.0,14.0,5,2,1.0,0.283333333333335,0
2023-09-10,5.0,0.0,1.0,2.0,14.0,14.0,0.0,0.0,0.0,0.0,0.0,5,1,2,14.0,14.0,0,0,0.0,0.0,0
2023-09-12,4.0,0.0,1.0,1.0,18.5,18.5,4.0,4.0,1.0,0.75,0.0,4,1,1,18.5,18.5,4,4,1.0,0.75,0
2023-09-13,2.0,1.0,1.0,0.0,18.5,18.5,2.0,2.0,1.0,0.75,0.0,3,1,1,18.5,18.5,3,3,1.0,0.75,0
2023-09-14,2.0,2.0,1.0,1.0,18.5,18.5,2.0,2.0,1.0,0.75,0.0,4,1,1,18.5,18.5,4,4,1.0,0.75,0
2023-09-15,4.0,0.0,1.0,0.0,18.5,18.5,4.0,4.0,1.0,0.75,0.0,4,1,0,18.5,18.5,4,4,1.0,0.75,0
2023-09-16,1.0,4.0,1.0,1.0,17.0,17.0,1.0,0.0,1.0,0.0,0.0,5,1,1,17.0,17.0,5,0,1.0,0.0,0
2023-09-17,6.0,0.0,1.0,2.0,14.0,14.0,2.0,1.0,1.0,0.8666666666666671,0.0,6,1,2,14.0,14.0,2,1,1.0,0.8666666666666671,0
2023-09-18,2.0,0.0,1.0,0.0,18.5,18.5,2.0,2.0,1.0,0.75,0.0,2,1,0,18.5,18.5,2,2,1.0,0.75,0
2023-09-19,5.0,0.0,1.0,1.0,18.5,18.5,5.0,5.0,1.0,0.75,0.0,5,1,1,18.5,18.5,5,5,1.0,0.75,0
2023-09-20,0.0,5.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,5,1,1,18.5,18.5,5,5,1.0,0.75,0
2023-09-21,5.0,0.0,1.0,1.0,18.5,18.5,5.0,5.0,1.0,0.75,0.0,5,1,1,18.5,18.5,5,5,1.0,0.75,0
2023-09-22,5.0,0.0,1.0,1.0,18.5,18.5,5.0,5.0,1.0,0.75,0.0,5,1,1,18.5,18.5,5,5,1.0,0.75,0
2023-09-23,4.0,0.0,1.0,1.0,17.0,17.0,4.0,0.0,1.0,0.0,0.0,4,1,1,17.0,17.0,4,0,1.0,0.0,0
2023-09-24,4.0,0.0,1.0,1.0,14.0,14.0,0.0,0.0,0.0,0.0,0.0,4,1,1,14.0,14.0,0,0,0.0,0.0,0
2023-09-26,1.0,3.0,1.0,0.0,18.5,18.5,1.0,1.0,1.0,0.75,0.0,4,1,1,18.5,18.5,4,4,1.0,0.75,0
2023-09-27,8.0,0.0,1.0,2.0,15.0,15.0,4.0,4.0,1.0,1.0,0.0,8,1,2,15.0,15.0,4,4,1.0,1.0,0
2023-09-28,4.0,0.0,1.0,2.0,17.0,17.0,4.0,0.0,1.0,0.0,0.0,4,1,2,17.0,17.0,4,0,1.0,0.0,0
2023-09-29,3.0,0.0,1.0,2.0,14.0,14.0,0.0,0.0,0.0,0.0,0.0,3,1,2,14.0,14.0,0,0,0.0,0.0,0
2023-09-30,3.0,0.0,1.0,1.0,14.0,14.0,0.0,0.0,0.0,0.0,0.0,3,1,1,14.0,14.0,0,0,0.0,0.0,0
2023-10-01,5.0,0.0,1.0,1.0,14.0,14.0,0.0,0.0,0.0,0.0,0.0,5,1,1,14.0,14.0,0,0,0.0,0.0,0
2023-10-02,5.0,0.0,1.0,1.0,14.0,14.0,1.0,1.0,1.0,0.31666666666666643,0.0,5,1,1,14.0,14.0,1,1,1.0,0.31666666666666643,0
2023-10-03,4.0,0.0,1.0,1.0,14.0,14.0,0.0,0.0,0.0,0.0,0.0,4,1,1,14.0,14.0,0,0,0.0,0.0,0
2023-10-04,5.0,0.0,1.0,0.0,15.0,18.5,4.0,4.0,1.0,0.8666666666666671,0.0,5,1,0,15.0,18.5,4,4,1.0,0.8666666666666671,0
2023-10-05,4.0,0.0,1.0,0.0,18.5,18.5,4.0,4.0,1.0,0.75,0.0,4,1,0,18.5,18.5,4,4,1.0,0.75,0
2023-10-06,3.0,0.0,1.0,1.0,18.5,18.5,3.0,3.0,1.0,0.75,0.0,3,1,1,18.5,18.5,3,3,1.0,0.75,0
2023-10-07,4.0,0.0,1.0,2.0,17.0,17.0,4.0,0.0,1.0,0.0,0.0,4,1,2,17.0,17.0,4,0,1.0,0.0,0
2023-10-08,4.0,0.0,1.0,1.0,14.0,14.0,0.0,0.0,0.0,0.0,0.0,4,1,1,14.0,14.0,0,0,0.0,0.0,0
2023-10-09,3.0,0.0,1.0,1.0,14.0,14.0,0.0,0.0,0.0,0.0,0.0,3,1,1,14.0,14.0,0,0,0.0,0.0,0
2023-10-10,5.0,0.0,1.0,2.0,18.5,18.5,5.0,5.0,1.0,0.75,0.0,5,1,2,18.5,18.5,5,5,1.0,0.75,0
2023-10-11,2.0,0.0,1.0,0.0,18.5,18.5,2.0,2.0,1.0,0.75,1.0,2,1,0,18.5,18.5,2,2,1.0,0.75,1
2023-10-12,2.0,0.0,1.0,1.0,18.5,18.5,2.0,2.0,1.0,0.75,1.0,2,1,1,18.5,18.5,2,2,1.0,0.75,1
2023-10-13,3.0,0.0,1.0,1.0,18.5,18.5,3.0,3.0,1.0,0.75,0.0,3,1,1,18.5,18.5,3,3,1.0,0.75,0
2023-10-14,3.0,0.0,1.0,1.0,17.0,17.0,3.0,0.0,1.0,0.0,0.0,3,1,1,17.0,17.0,3,0,1.0,0.0,0
2023-10-15,3.0,0.0,1.0,1.0,14.0,14.0,0.0,0.0,0.0,0.0,0.0,3,1,1,14.0,14.0,0,0,0.0,0.0,0
2023-10-16,3.0,0.0,1.0,1.0,18.5,18.5,3.0,3.0,1.0,0.75,0.0,3,1,1,18.5,18.5,3,3,1.0,0.75,0
2023-10-17,2.0,0.0,1.0,0.0,18.5,18.5,2.0,2.0,1.0,0.75,1.0,2,1,0,18.5,18.5,2,2,1.0,0.75,1
2023-10-19,1.0,0.0,1.0,0.0,18.5,18.5,1.0,1.0,1.0,0.75,1.0,1,1,0,18.5,18.5,1,1,1.0,0.75,1
2023-10-22,1.0,0.0,1.0,0.0,14.0,14.0,0.0,0.0,0.0,0.0,1.0,1,1,0,14.0,14.0,0,0,0.0,0.0,1
2023-10-23,1.0,0.0,1.0,0.0,18.5,18.5,1.0,1.0,1.0,0.75,1.0,1,1,0,18.5,18.5,1,1,1.0,0.75,1
2023-10-25,1.0,0.0,1.0,0.0,18.5,18.5,1.0,1.0,1.0,0.75,1.0,1,1,0,18.5,18.5,1,1,1.0,0.75,1
2023-10-30,1.0,0.0,1.0,0.0,18.5,18.5,1.0,1.0,1.0,0.75,1.0,1,1,0,18.5,18.5,1,1,1.0,0.75,1
2023-10-31,1.0,0.0,1.0,0.0,18.5,18.5,1.0,1.0,1.0,0.75,1.0,1,1,0,18.5,18.5,1,1,1.0,0.75,1
2023-11-02,1.0,0.0,1.0,0.0,18.5,18.5,1.0,1.0,1.0,0.75,1.0,1,1,0,18.5,18.5,1,1,1.0,0.75,1
2023-11-03,1.0,0.0,1.0,0.0,18.5,18.5,1.0,1.0,1.0,0.75,1.0,1,1,0,18.5,18.5,1,1,1.0,0.75,1
2023-11-05,1.0,0.0,1.0,0.0,14.0,14.0,0.0,0.0,0.0,0.0,1.0,1,1,0,14.0,14.0,0,0,0.0,0.0,1
2023-11-07,1.0,0.0,1.0,1.0,18.5,18.5,1.0,1.0,1.0,0.75,1.0,1,1,1,18.5,18.5,1,1,1.0,0.75,1
2023-11-08,1.0,0.0,1.0,1.0,18.5,18.5,1.0,1.0,1.0,0.75,1.0,1,1,1,18.5,18.5,1,1,1.0,0.75,1
2023-11-10,1.0,0.0,1.0,0.0,18.5,18.5,1.0,1.0,1.0,0.75,1.0,1,1,0,18.5,18.5,1,1,1.0,0.75,1
2023-11-11,1.0,0.0,1.0,0.0,14.0,14.0,0.0,0.0,0.0,0.0,1.0,1,1,0,14.0,14.0,0,0,0.0,0.0,1
2023-11-13,1.0,0.0,1.0,1.0,18.5,18.5,1.0,1.0,1.0,0.75,1.0,1,1,1,18.5,18.5,1,1,1.0,0.75,1
2024-03-08,5.0,0.0,1.0,0.0,13.0,13.0,0.0,0.0,0.0,0.0,0.0,5,1,0,13.0,13.0,0,0,0.0,0.0,0
2024-03-09,5.0,0.0,1.0,0.0,13.0,13.0,0.0,0.0,0.0,0.0,0.0,5,1,0,13.0,13.0,0,0,0.0,0.0,0
2024-03-10,5.0,0.0,1.0,0.0,13.0,13.0,0.0,0.0,0.0,0.0,0.0,5,1,0,13.0,13.0,0,0,0.0,0.0,0
2024-03-11,5.0,0.0,1.0,0.0,13.0,13.0,0.0,0.0,0.0,0.0,0.0,5,1,0,13.0,13.0,0,0,0.0,0.0,0
2024-03-12,4.0,1.0,1.0,0.0,13.0,13.0,0.0,0.0,0.0,0.0,0.0,5,1,0,13.0,13.0,0,0,0.0,0.0,0
2024-03-14,5.0,0.0,1.0,1.0,13.0,13.0,1.0,1.0,1.0,0.25,0.0,5,1,1,13.0,13.0,1,1,1.0,0.25,0
2024-03-15,5.0,0.0,1.0,1.0,13.0,13.0,0.0,0.0,0.0,0.0,0.0,5,1,1,13.0,13.0,0,0,0.0,0.0,0
2024-03-16,5.0,0.0,1.0,1.0,13.0,13.0,0.0,0.0,0.0,0.0,0.0,5,1,1,13.0,13.0,0,0,0.0,0.0,0
2024-03-17,4.0,0.0,1.0,0.0,13.0,13.0,0.0,0.0,0.0,0.0,0.0,4,1,0,13.0,13.0,0,0,0.0,0.0,0
2024-03-18,4.0,0.0,1.0,0.0,13.0,13.0,2.0,2.0,1.0,0.25,0.0,4,1,0,13.0,13.0,2,2,1.0,0.25,0
2024-03-19,4.0,1.0,1.0,1.0,13.0,13.0,0.0,0.0,0.0,0.0,0.0,5,1,1,13.0,13.0,0,0,0.0,0.0,0
2024-03-23,5.0,0.0,1.0,1.0,14.0,14.0,0.0,0.0,0.0,0.0,0.0,5,1,1,14.0,14.0,0,0,0.0,0.0,0
2024-03-24,4.0,1.0,1.0,1.0,14.0,14.0,0.0,0.0,0.0,0.0,0.0,5,1,1,14.0,14.0,0,0,0.0,0.0,0
2024-03-26,5.0,0.0,1.0,1.0,18.5,18.5,5.0,5.0,1.0,0.75,0.0,5,1,1,18.5,18.5,5,5,1.0,0.75,0
2024-03-27,5.0,0.0,1.0,1.0,18.5,18.5,5.0,5.0,1.0,0.75,0.0,5,1,1,18.5,18.5,5,5,1.0,0.75,0
2024-03-28,3.0,2.0,1.0,1.0,18.5,18.5,3.0,3.0,1.0,0.75,0.0,5,1,1,18.5,18.5,5,5,1.0,0.75,0
2024-03-29,5.0,0.0,1.0,2.0,18.5,18.5,5.0,5.0,1.0,0.75,0.0,5,1,2,18.5,18.5,5,5,1.0,0.75,0
2024-03-30,5.0,0.0,1.0,2.0,14.0,17.0,4.0,0.0,1.0,0.0,0.0,5,1,2,14.0,17.0,4,0,1.0,0.0,0
2024-03-31,5.0,0.0,1.0,2.0,14.0,14.0,0.0,0.0,0.0,0.0,0.0,5,1,2,14.0,14.0,0,0,0.0,0.0,0
2024-04-02,5.0,0.0,1.0,1.0,18.5,18.5,5.0,5.0,1.0,0.75,0.0,5,1,1,18.5,18.5,5,5,1.0,0.75,0
2024-04-03,3.0,2.0,1.0,1.0,18.5,18.5,3.0,3.0,1.0,0.75,0.0,5,1,1,18.5,18.5,5,5,1.0,0.75,0
2024-04-04,5.0,0.0,1.0,1.0,18.5,18.5,5.0,5.0,1.0,0.75,0.0,5,1,1,18.5,18.5,5,5,1.0,0.75,0
2024-04-05,5.0,0.0,1.0,2.0,18.5,18.5,5.0,5.0,1.0,0.75,0.0,5,1,2,18.5,18.5,5,5,1.0,0.75,0
2024-04-06,5.0,0.0,1.0,2.0,17.0,17.0,5.0,0.0,1.0,0.0,0.0,5,1,2,17.0,17.0,5,0,1.0,0.0,0
2024-04-07,5.0,0.0,1.0,2.0,14.0,14.0,0.0,0.0,0.0,0.0,0.0,5,1,2,14.0,14.0,0,0,0.0,0.0,0
2024-04-09,5.0,0.0,1.0,1.0,18.5,18.5,5.0,5.0,1.0,0.75,0.0,5,1,1,18.5,18.5,5,5,1.0,0.75,0
2024-04-10,5.0,0.0,1.0,1.0,14.0,14.0,0.0,0.0,0.0,0.0,0.0,5,1,1,14.0,14.0,0,0,0.0,0.0,0
2024-04-11,5.0,0.0,1.0,1.0,18.5,18.5,5.0,5.0,1.0,0.75,0.0,5,1,1,18.5,18.5,5,5,1.0,0.75,0
2024-04-12,5.0,0.0,1.0,2.0,18.5,18.5,5.0,5.0,1.0,0.75,0.0,5,1,2,18.5,18.5,5,5,1.0,0.75,0
2024-04-13,5.0,0.0,1.0,2.0,14.0,17.0,4.0,0.0,1.0,0.0,0.0,5,1,2,14.0,17.0,4,0,1.0,0.0,0
2024-04-14,5.0,0.0,1.0,2.0,14.0,14.0,0.0,0.0,0.0,0.0,0.0,5,1,2,14.0,14.0,0,0,0.0,0.0,0
2024-04-16,5.0,0.0,1.0,2.0,18.5,18.5,5.0,5.0,1.0,0.75,0.0,5,1,2,18.5,18.5,5,5,1.0,0.75,0
2024-04-17,5.0,0.0,1.0,2.0,18.5,18.5,5.0,5.0,1.0,0.75,0.0,5,1,2,18.5,18.5,5,5,1.0,0.75,0
2024-04-18,4.0,1.0,1.0,2.0,18.5,18.5,4.0,4.0,1.0,0.75,0.0,5,1,2,18.5,18.5,5,5,1.0,0.75,0
2024-04-19,5.0,0.0,1.0,1.0,18.5,18.5,5.0,5.0,1.0,0.75,0.0,5,1,1,18.5,18.5,5,5,1.0,0.75,0
2024-04-20,2.0,3.0,1.0,0.0,17.0,17.0,2.0,0.0,1.0,0.0,0.0,5,1,1,17.0,17.0,5,0,1.0,0.0,0
2024-04-21,8.0,0.0,1.0,2.0,14.0,14.0,3.0,2.0,1.0,0.06666666666666643,0.0,8,1,2,14.0,14.0,3,2,1.0,0.06666666666666643,0
2024-04-23,4.0,1.0,1.0,2.0,18.5,18.5,4.0,4.0,1.0,0.75,0.0,5,1,2,18.5,18.5,5,5,1.0,0.75,0
2024-04-24,5.0,0.0,1.0,2.0,18.5,18.5,5.0,5.0,1.0,0.75,0.0,5,1,2,18.5,18.5,5,5,1.0,0.75,0
2024-04-25,5.0,0.0,1.0,2.0,18.5,18.5,5.0,5.0,1.0,0.75,0.0,5,1,2,18.5,18.5,5,5,1.0,0.75,0
2024-04-26,5.0,0.0,1.0,2.0,18.5,18.5,5.0,5.0,1.0,0.75,0.0,5,1,2,18.5,18.5,5,5,1.0,0.75,0
2024-04-27,5.0,0.0,1.0,2.0,14.0,17.0,4.0,0.0,1.0,0.0,0.0,5,1,2,14.0,17.0,4,0,1.0,0.0,0
2024-04-28,5.0,0.0,1.0,2.0,14.0,14.0,0.0,0.0,0.0,0.0,0.0,5,1,2,14.0,14.0,0,0,0.0,0.0,0
2024-04-30,5.0,0.0,1.0,1.0,18.5,18.5,5.0,5.0,1.0,0.75,0.0,5,1,1,18.5,18.5,5,5,1.0,0.75,0
2024-05-01,5.0,0.0,1.0,1.0,18.5,18.5,5.0,5.0,1.0,0.75,0.0,5,1,1,18.5,18.5,5,5,1.0,0.75,0
2024-05-02,5.0,0.0,1.0,1.0,18.5,18.5,5.0,5.0,1.0,0.75,0.0,5,1,1,18.5,18.5,5,5,1.0,0.75,0
2024-05-03,5.0,0.0,1.0,1.0,18.5,18.5,5.0,5.0,1.0,0.75,0.0,5,1,1,18.5,18.5,5,5,1.0,0.75,0
2024-05-04,5.0,0.0,1.0,1.0,14.0,17.0,4.0,0.0,1.0,0.0,0.0,5,1,1,14.0,17.0,4,0,1.0,0.0,0
2024-05-05,0.0,5.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,5,1,1,14.0,14.0,0,0,0.0,0.0,0
2024-05-07,2.0,3.0,1.0,2.0,18.5,18.5,2.0,2.0,1.0,0.75,0.0,5,1,2,18.5,18.5,5,5,1.0,0.75,0
2024-05-08,5.0,0.0,1.0,2.0,18.5,18.5,5.0,5.0,1.0,0.75,0.0,5,1,2,18.5,18.5,5,5,1.0,0.75,0
2024-05-09,5.0,0.0,1.0,2.0,18.5,18.5,5.0,5.0,1.0,0.75,0.0,5,1,2,18.5,18.5,5,5,1.0,0.75,0
2024-05-10,5.0,0.0,1.0,1.0,18.5,18.5,5.0,5.0,1.0,0.75,0.0,5,1,1,18.5,18.5,5,5,1.0,0.75,0
2024-05-11,3.0,2.0,1.0,0.0,14.0,17.0,2.0,0.0,1.0,0.0,0.0,5,1,1,14.0,17.0,4,0,1.0,0.0,0
2024-05-12,7.0,0.0,1.0,2.0,14.0,14.0,2.0,0.0,1.0,0.0,0.0,7,1,2,14.0,14.0,2,0,1.0,0.0,0
2024-05-14,5.0,0.0,1.0,1.0,18.5,18.5,5.0,5.0,1.0,0.75,0.0,5,1,1,18.5,18.5,5,5,1.0,0.75,0
